course1Points,course1WeeklyHours,course1TotalAssignments,course1MandatoryAssignments,course1Difficulty1,course1Time1,course1Difficulty2,course1Time2,course1Difficulty3,course1Time3,course1Difficulty4,course1Time4,course1Difficulty5,course1Time5,course2Points,course2WeeklyHours,course2TotalAssignments,course2MandatoryAssignments,course2Difficulty1,course2Time1,course2Difficulty2,course2Time2,course2Difficulty3,course2Time3,course2Difficulty4,course2Time4,course2Difficulty5,course2Time5,course3Points,course3WeeklyHours,course3TotalAssignments,course3MandatoryAssignments,course3Difficulty1,course3Time1,course3Difficulty2,course3Time2,course3Difficulty3,course3Time3,course3Difficulty4,course3Time4,course3Difficulty5,course3Time5,course4Points,course4WeeklyHours,course4TotalAssignments,course4MandatoryAssignments,course4Difficulty1,course4Time1,course4Difficulty2,course4Time2,course4Difficulty3,course4Time3,course4Difficulty4,course4Time4,course4Difficulty5,course4Time5,course5Points,course5WeeklyHours,course5TotalAssignments,course5MandatoryAssignments,course5Difficulty1,course5Time1,course5Difficulty2,course5Time2,course5Difficulty3,course5Time3,course5Difficulty4,course5Time4,course5Difficulty5,course5Time5,course1,course2,course3,course4,course5,assignment1,assignment2,assignment3,assignment4,assignment5
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,1,0,0,0,0,0,0,1
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,0,0,0,0,0,0,0,0,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,0,1,0,1,0,0,0,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,0,0,0,0,0,0,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,0,1,0,0,1,0,0,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,0,0,0,0,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,0,1,0,0,0,1,0,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,0,0,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,0,1,0,0,0,0,1,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,0,1,0,0,0,0,0,1
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,4,154,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,4,154,4,169,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,4,154,4,169,5,126,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,4,181,3,172,4,159,4,191,4,150,3,4,5,2,5,219,3,110,4,171,3,72,5,211,6,6,5,5,4,246,5,357,3,312,3,227,5,283,3,3,5,3,5,101,3,163,3,85,4,151,4,92,4,4,5,5,4,191,4,154,4,169,5,126,3,153,0,0,0,0,1,0,0,0,0,1
4,4,5,3,3,157,0,0,0,0,0,0,0,0,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,1,0,0,0,0,1,0,0,0,0
4,4,5,3,3,157,4,277,0,0,0,0,0,0,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,1,0,0,0,0,0,1,0,0,0
4,4,5,3,3,157,4,277,5,251,0,0,0,0,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,1,0,0,0,0,0,0,1,0,0
4,4,5,3,3,157,4,277,5,251,4,337,0,0,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,1,0,0,0,0,0,0,0,1,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,1,0,0,0,0,0,0,0,0,1
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,0,0,0,0,0,0,0,0,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,1,0,0,0,1,0,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,0,0,0,0,0,0,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,1,0,0,0,0,1,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,0,0,0,0,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,1,0,0,0,0,0,1,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,0,0,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,1,0,0,0,0,0,0,1,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,1,0,0,0,0,0,0,0,1
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,0,0,0,0,0,0,0,0,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,1,0,0,1,0,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,0,0,0,0,0,0,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,1,0,0,0,1,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,0,0,0,0,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,1,0,0,0,0,1,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,0,0,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,1,0,0,0,0,0,1,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,1,0,0,0,0,0,0,1
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,0,0,0,0,0,0,0,0,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,0,1,0,1,0,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,0,0,0,0,0,0,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,0,1,0,0,1,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,0,0,0,0,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,0,1,0,0,0,1,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,0,0,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,0,1,0,0,0,0,1,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,0,1,0,0,0,0,0,1
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,3,157,4,277,5,251,4,337,2,179,3,4,5,2,2,182,3,219,4,233,4,282,3,341,6,6,5,5,4,191,4,430,4,279,4,431,4,410,3,3,5,3,3,202,3,181,4,198,4,160,3,255,4,4,5,5,3,185,4,318,3,246,5,169,3,292,0,0,0,0,1,0,0,0,0,1
4,4,5,3,4,181,0,0,0,0,0,0,0,0,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,1,0,0,0,0,1,0,0,0,0
4,4,5,3,4,181,4,160,0,0,0,0,0,0,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,1,0,0,0,0,0,1,0,0,0
4,4,5,3,4,181,4,160,5,287,0,0,0,0,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,1,0,0,0,0,0,0,1,0,0
4,4,5,3,4,181,4,160,5,287,4,169,0,0,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,1,0,0,0,0,0,0,0,1,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,1,0,0,0,0,0,0,0,0,1
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,0,0,0,0,0,0,0,0,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,1,0,0,0,1,0,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,0,0,0,0,0,0,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,1,0,0,0,0,1,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,0,0,0,0,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,1,0,0,0,0,0,1,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,0,0,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,1,0,0,0,0,0,0,1,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,1,0,0,0,0,0,0,0,1
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,0,0,0,0,0,0,0,0,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,1,0,0,1,0,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,0,0,0,0,0,0,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,1,0,0,0,1,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,0,0,0,0,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,1,0,0,0,0,1,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,0,0,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,1,0,0,0,0,0,1,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,1,0,0,0,0,0,0,1
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,0,0,0,0,0,0,0,0,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,0,1,0,1,0,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,0,0,0,0,0,0,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,0,1,0,0,1,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,0,0,0,0,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,0,1,0,0,0,1,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,0,0,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,0,1,0,0,0,0,1,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,0,1,0,0,0,0,0,1
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,0,0,0,0,0,0,1,0,0,0,1,0
4,4,5,3,4,181,4,160,5,287,4,169,4,276,3,4,5,2,3,253,3,221,4,225,4,198,3,134,6,6,5,5,5,219,3,570,4,403,5,333,4,478,3,3,5,3,5,228,3,209,4,114,3,243,4,239,4,4,5,5,5,232,4,313,5,221,5,320,3,240,0,0,0,0,1,0,0,0,0,1
4,4,5,3,4,220,0,0,0,0,0,0,0,0,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,1,0,0,0,0,1,0,0,0,0
4,4,5,3,4,220,3,227,0,0,0,0,0,0,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,1,0,0,0,0,0,1,0,0,0
4,4,5,3,4,220,3,227,5,170,0,0,0,0,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,1,0,0,0,0,0,0,1,0,0
4,4,5,3,4,220,3,227,5,170,3,161,0,0,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,1,0,0,0,0,0,0,0,1,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,1,0,0,0,0,0,0,0,0,1
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,0,0,0,0,0,0,0,0,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,1,0,0,0,1,0,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,0,0,0,0,0,0,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,1,0,0,0,0,1,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,0,0,0,0,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,1,0,0,0,0,0,1,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,0,0,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,1,0,0,0,0,0,0,1,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,1,0,0,0,0,0,0,0,1
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,0,0,0,0,0,0,0,0,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,1,0,0,1,0,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,0,0,0,0,0,0,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,1,0,0,0,1,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,0,0,0,0,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,1,0,0,0,0,1,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,0,0,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,1,0,0,0,0,0,1,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,1,0,0,0,0,0,0,1
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,0,0,0,0,0,0,0,0,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,0,1,0,1,0,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,0,0,0,0,0,0,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,0,1,0,0,1,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,0,0,0,0,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,0,1,0,0,0,1,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,0,0,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,0,1,0,0,0,0,1,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,5,292,5,224,5,127,0,0,0,1,0,0,0,0,0,1
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,5,3,4,220,3,227,5,170,3,161,5,215,3,4,5,2,4,175,3,183,1,184,4,252,3,213,6,6,5,5,5,300,4,147,5,356,5,371,4,395,3,3,5,3,3,191,5,162,4,176,3,201,3,169,4,4,5,5,4,226,3,345,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
